time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,1.12870913416,-1.06679499976,15.0337216637,6.10567405758,6.05782181478,0.0,1.9583003384,-1.71439869831,4.17631705379,-0.144386356109,-0.157685563459,0.0,429.28950322084387,429.99401521861415,430.63687516498067,432.08928224450625
2.1000000000000014,1.25051096538,-1.17304267151,15.285120978,6.09695686473,6.04907884265,0.0,2.10247701512,-1.82790564841,4.20294695941,-0.147148283862,-0.128769149573,0.0,441.6897666098419,444.0477816263744,444.0272781520463,443.7808321272643
2.1600000000000015,1.38052339833,-1.28579989644,15.5356276346,6.08852896266,6.04109139927,0.0,2.23185042891,-1.93134088943,4.14694763926,-0.129660670865,-0.14367425318,0.0,418.20773030407065,416.8894608020964,415.38310769047087,416.8940213563762
2.2200000000000015,1.51984944066,-1.40601358979,15.7883455258,6.08084053392,6.03206381713,0.0,2.41303922568,-2.07642160246,4.27571722376,-0.125264232489,-0.169617620653,0.0,479.57992664941565,477.58494745838465,477.9395547478467,478.26081186956475
2.2800000000000016,1.66919822143,-1.53427646955,16.0447475677,6.07348833242,6.02187472012,0.0,2.56602266273,-2.19957665604,4.27032563184,-0.117578944916,-0.170222080915,0.0,439.2854232495213,439.20727486864615,436.2230771766066,436.85053693609893
2.3400000000000016,1.82865842195,-1.67064505332,16.3035069138,6.06603643339,6.01138919196,0.0,2.75011020532,-2.34658341603,4.3537850248,-0.142663531976,-0.185852990021,0.0,469.185531444606,467.94228362182594,469.5029741008735,467.5388264989655
2.4000000000000017,1.9998034842,-1.81631863352,16.5686724307,6.05723863281,6.00014367211,0.0,2.9555912429,-2.50986295341,4.48346276626,-0.156044151527,-0.190766006686,0.0,486.17512452638965,485.7759582694247,485.8170615416609,484.7942818349415
2.4600000000000017,2.18255785995,-1.97123791862,16.8383177687,6.04763587989,5.98824122228,0.0,3.13706134487,-2.65480883702,4.50360370378,-0.169559494051,-0.221351415298,0.0,455.58462025010874,453.09332146370855,454.6007915571065,453.4923941712994
2.520000000000002,2.37681216209,-2.13532809056,17.1103074905,6.03785714911,5.97520026057,0.0,3.33905390633,-2.81557128613,4.56123620854,-0.152312165629,-0.210364680593,0.0,468.436842151239,469.24644665151084,468.5740723576103,469.8891728334458
2.580000000000002,2.58357639032,-2.30935217644,17.3860627521,6.0290744652,5.96243462851,0.0,3.55397867873,-2.98582303439,4.62901107049,-0.136584047013,-0.218033063662,0.0,476.04940776927765,475.42068907802206,474.69020570126526,475.8771093756535
2.640000000000002,2.80308633872,-2.49345345291,17.6646047655,6.02098981096,5.94904975544,0.0,3.76391649245,-3.15138598787,4.65430269645,-0.131301096399,-0.235779495206,0.0,467.5382024329502,466.10602338955033,463.39313823276825,463.7923796954668
2.700000000000002,3.03598110179,-2.68803424752,17.9460343201,6.01273080072,5.93452276117,0.0,4.00020847344,-3.33506842287,4.72482471597,-0.155017471231,-0.259412268024,0.0,484.67296938234807,482.8389424634325,483.3710733687758,481.5637618995599
2.760000000000002,3.28068245027,-2.8918428941,18.2245522287,6.00341728813,5.91893455977,0.0,4.15749200161,-3.45915444523,4.55866780009,-0.155643410228,-0.260595439923,0.0,405.3064922426673,405.12502024424884,404.3767261635116,404.29491998155464
2.820000000000002,3.53738743072,-3.10492764502,18.49892281,5.99454988218,5.90295077477,0.0,4.40034332139,-3.64413134606,4.58514747273,-0.135486027013,-0.28166590022,0.0,475.9074554265904,474.22425645336114,473.3962211751132,474.9257848525876
2.880000000000002,3.80756528142,-3.32826800513,18.7713976394,5.98665137522,5.8862760613,0.0,4.60661614807,-3.8009686789,4.49618088126,-0.124895598528,-0.271313483876,0.0,438.94395811667835,439.7231997682064,438.3096051059179,439.17285490568895
2.940000000000002,4.09026248503,-3.56105927402,19.0381641135,5.97897596532,5.87017752328,0.0,4.81756912852,-3.95913127233,4.39490334924,-0.134787831831,-0.262902410298,0.0,437.1633473911695,437.78987081750415,437.7656822565973,436.926220990695
3.000000000000002,4.38540116468,-3.80314812241,19.2977554829,5.97073063308,5.85419109358,0.0,5.02127345617,-4.11094517741,4.25718177628,-0.143286384528,-0.274648471956,0.0,425.7531404961017,424.67125578264785,428.5586474726955,427.817122629635
